ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
479,20121228,20130109,20130104,18239,1,6,9,SO51176,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41271,41283,41278
577,20121228,20130109,20130104,27873,1,6,9,SO51177,1,1,1,1214.85,1214.85,0,0,755.1508,755.1508,1214.85,97.188,30.3713,,,41271,41283,41278
217,20121228,20130109,20130104,27873,1,6,9,SO51177,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41271,41283,41278
353,20121228,20130109,20130104,11245,2,100,8,SO51178,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,41271,41283,41278
478,20121228,20130109,20130104,11245,1,100,8,SO51178,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,41271,41283,41278
477,20121228,20130109,20130104,11245,1,100,8,SO51178,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41271,41283,41278
378,20121228,20130109,20130104,22430,1,100,7,SO51179,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,41271,41283,41278
540,20121228,20130109,20130104,22430,1,100,7,SO51179,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,41271,41283,41278
529,20121228,20130109,20130104,22430,1,100,7,SO51179,3,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41271,41283,41278
486,20121228,20130109,20130104,22430,1,100,7,SO51179,4,1,1,159,159,0,0,59.466,59.466,159,12.72,3.975,,,41271,41283,41278
374,20121228,20130109,20130104,16313,1,100,8,SO51180,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,41271,41283,41278
479,20121228,20130109,20130104,16313,1,100,8,SO51180,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,41271,41283,41278
477,20121228,20130109,20130104,16313,1,100,8,SO51180,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41271,41283,41278
214,20121228,20130109,20130104,16313,1,100,8,SO51180,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41271,41283,41278
231,20121228,20130109,20130104,16313,1,100,8,SO51180,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,41271,41283,41278
372,20121228,20130109,20130104,12132,1,100,7,SO51181,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,41271,41283,41278
529,20121228,20130109,20130104,12132,1,100,7,SO51181,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,41271,41283,41278
540,20121228,20130109,20130104,12132,1,100,7,SO51181,3,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,41271,41283,41278
214,20121228,20130109,20130104,12132,1,100,7,SO51181,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41271,41283,41278
581,20121228,20130109,20130104,22998,1,19,6,SO51182,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,41271,41283,41278
234,20121228,20130109,20130104,22998,1,19,6,SO51182,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,41271,41283,41278
581,20121228,20130109,20130104,20662,1,100,1,SO51183,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,41271,41283,41278
234,20121228,20130109,20130104,20662,1,100,1,SO51183,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,41271,41283,41278
353,20121228,20130109,20130104,11263,1,100,1,SO51184,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,41271,41283,41278
537,20121228,20130109,20130104,11263,1,100,1,SO51184,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,41271,41283,41278
528,20121228,20130109,20130104,11263,1,100,1,SO51184,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41271,41283,41278
222,20121228,20130109,20130104,11263,1,100,1,SO51184,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,41271,41283,41278
571,20121228,20130109,20130104,27767,1,100,8,SO51185,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,41271,41283,41278
541,20121228,20130109,20130104,27767,1,100,8,SO51185,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,41271,41283,41278
530,20121228,20130109,20130104,27767,1,100,8,SO51185,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,41271,41283,41278
573,20121228,20130109,20130104,24339,1,100,4,SO51186,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,41271,41283,41278
606,20121228,20130109,20130104,22261,2,100,4,SO51187,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,41271,41283,41278
538,20121228,20130109,20130104,22261,1,100,4,SO51187,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,41271,41283,41278
606,20121228,20130109,20130104,12657,1,100,8,SO51188,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,41271,41283,41278
360,20121227,20130108,20130103,21655,1,19,6,SO51071,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41270,41282,41277
352,20121227,20130108,20130103,27571,1,100,4,SO51072,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41270,41282,41277
371,20121227,20130108,20130103,19058,1,98,10,SO51073,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41270,41282,41277
362,20121227,20130108,20130103,13407,2,98,10,SO51074,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41270,41282,41277
354,20121227,20130108,20130103,12850,1,100,8,SO51075,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41270,41282,41277
329,20121227,20130108,20130103,15959,1,100,1,SO51076,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41270,41282,41277
354,20121227,20130108,20130103,15729,1,6,9,SO51077,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41270,41282,41277
358,20121227,20130108,20130103,15786,1,6,9,SO51078,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41270,41282,41277
360,20121227,20130108,20130103,16156,1,6,9,SO51079,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41270,41282,41277
373,20121227,20130108,20130103,24602,1,6,9,SO51080,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41270,41282,41277
358,20121226,20130107,20130102,27521,1,100,4,SO51064,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41269,41281,41276
360,20121226,20130107,20130102,27539,1,100,4,SO51065,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41269,41281,41276
358,20121226,20130107,20130102,27556,1,100,1,SO51066,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41269,41281,41276
339,20121226,20130107,20130102,15992,1,100,4,SO51067,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41269,41281,41276
360,20121226,20130107,20130102,15801,1,6,9,SO51068,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41269,41281,41276
358,20121226,20130107,20130102,16180,1,6,9,SO51069,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41269,41281,41276
373,20121226,20130107,20130102,24477,1,6,9,SO51070,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41269,41281,41276
356,20121225,20130106,20130101,27568,1,100,1,SO51051,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41268,41280,41275
368,20121225,20130106,20130101,17998,1,100,8,SO51052,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41268,41280,41275
352,20121225,20130106,20130101,11480,1,100,7,SO51053,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41268,41280,41275
354,20121225,20130106,20130101,11547,1,100,7,SO51054,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41268,41280,41275
341,20121225,20130106,20130101,19943,1,100,7,SO51055,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41268,41280,41275
375,20121225,20130106,20130101,13949,1,100,4,SO51056,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41268,41280,41275
329,20121225,20130106,20130101,15985,1,100,4,SO51057,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41268,41280,41275
385,20121225,20130106,20130101,14472,1,100,4,SO51058,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41268,41280,41275
352,20121225,20130106,20130101,15734,1,6,9,SO51059,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41268,41280,41275
352,20121225,20130106,20130101,15756,1,6,9,SO51060,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41268,41280,41275
370,20121225,20130106,20130101,24604,1,6,9,SO51061,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41268,41280,41275
341,20121225,20130106,20130101,27494,1,6,9,SO51062,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41268,41280,41275
327,20121225,20130106,20130101,27500,1,6,9,SO51063,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41268,41280,41275
362,20121224,20130105,20121231,27559,2,100,1,SO51038,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41267,41279,41274
373,20121224,20130105,20121231,17952,1,100,8,SO51039,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41267,41279,41274
368,20121224,20130105,20121231,19036,1,98,10,SO51040,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41267,41279,41274
373,20121224,20130105,20121231,16559,1,100,7,SO51041,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41267,41279,41274
371,20121224,20130105,20121231,16566,1,100,7,SO51042,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41267,41279,41274
369,20121224,20130105,20121231,19049,2,98,10,SO51043,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41267,41279,41274
368,20121224,20130105,20121231,17985,1,100,8,SO51044,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41267,41279,41274
362,20121224,20130105,20121231,12833,2,100,8,SO51045,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41267,41279,41274
371,20121224,20130105,20121231,13976,1,100,1,SO51046,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41267,41279,41274
358,20121224,20130105,20121231,15755,1,6,9,SO51047,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41267,41279,41274
354,20121224,20130105,20121231,15757,1,6,9,SO51048,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41267,41279,41274
362,20121224,20130105,20121231,15802,2,6,9,SO51049,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41267,41279,41274
356,20121224,20130105,20121231,15832,1,6,9,SO51050,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41267,41279,41274
362,20121223,20130104,20121230,27524,2,100,1,SO51030,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41266,41278,41273
360,20121223,20130104,20121230,13562,1,98,10,SO51031,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41266,41278,41273
329,20121223,20130104,20121230,15949,1,100,4,SO51032,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41266,41278,41273
358,20121223,20130104,20121230,16339,1,6,9,SO51033,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41266,41278,41273
373,20121223,20130104,20121230,24485,1,6,9,SO51034,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41266,41278,41273
341,20121223,20130104,20121230,27486,1,6,9,SO51035,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41266,41278,41273
383,20121223,20130104,20121230,25240,1,6,9,SO51036,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41266,41278,41273
323,20121223,20130104,20121230,21668,1,98,10,SO51037,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41266,41278,41273
369,20121222,20130103,20121229,16532,2,100,7,SO51021,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41265,41277,41272
356,20121222,20130103,20121229,11483,1,100,7,SO51022,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41265,41277,41272
360,20121222,20130103,20121229,13517,1,98,10,SO51023,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41265,41277,41272
323,20121222,20130103,20121229,21029,1,100,8,SO51024,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41265,41277,41272
381,20121222,20130103,20121229,25226,1,6,9,SO51025,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41265,41277,41272
389,20121222,20130103,20121229,25228,1,6,9,SO51026,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41265,41277,41272
358,20121222,20130103,20121229,15765,1,6,9,SO51027,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41265,41277,41272
373,20121222,20130103,20121229,24587,1,6,9,SO51028,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41265,41277,41272
377,20121222,20130103,20121229,24475,1,6,9,SO51029,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41265,41277,41272
358,20121221,20130102,20121228,27546,1,100,4,SO51010,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41264,41276,41271
369,20121221,20130102,20121228,16551,2,100,7,SO51011,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41264,41276,41271
354,20121221,20130102,20121228,12846,1,100,8,SO51012,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41264,41276,41271
358,20121221,20130102,20121228,11577,1,100,7,SO51013,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41264,41276,41271
352,20121221,20130102,20121228,11583,1,100,7,SO51014,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41264,41276,41271
385,20121221,20130102,20121228,17891,1,100,7,SO51015,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41264,41276,41271
331,20121221,20130102,20121228,19899,1,100,7,SO51016,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41264,41276,41271
329,20121221,20130102,20121228,15987,1,100,1,SO51017,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41264,41276,41271
352,20121221,20130102,20121228,15751,1,6,9,SO51018,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41264,41276,41271
362,20121221,20130102,20121228,15767,2,6,9,SO51019,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41264,41276,41271
354,20121221,20130102,20121228,16159,1,6,9,SO51020,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41264,41276,41271
358,20121220,20130101,20121227,27467,1,100,4,SO51001,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41263,41275,41270
379,20121220,20130101,20121227,17976,1,100,8,SO51002,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41263,41275,41270
371,20121220,20130101,20121227,18005,1,100,8,SO51003,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41263,41275,41270
369,20121220,20130101,20121227,13978,2,100,1,SO51004,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41263,41275,41270
341,20121220,20130101,20121227,15990,1,100,4,SO51005,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41263,41275,41270
389,20121220,20130101,20121227,14461,1,100,1,SO51006,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41263,41275,41270
387,20121220,20130101,20121227,25234,1,6,9,SO51007,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41263,41275,41270
356,20121220,20130101,20121227,15830,1,6,9,SO51008,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41263,41275,41270
354,20121220,20130101,20121227,16029,1,6,9,SO51009,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41263,41275,41270
360,20121219,20121231,20121226,27523,1,100,1,SO50995,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41262,41274,41269
356,20121219,20121231,20121226,27544,1,100,4,SO50996,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41262,41274,41269
369,20121219,20121231,20121226,17984,2,100,8,SO50997,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41262,41274,41269
381,20121219,20121231,20121226,19316,1,100,8,SO50998,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41262,41274,41269
329,20121219,20121231,20121226,19504,1,100,7,SO50999,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41262,41274,41269
343,20121219,20121231,20121226,27470,1,6,9,SO51000,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41262,41274,41269
362,20121218,20121230,20121225,27459,2,100,4,SO50979,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41261,41273,41268
354,20121218,20121230,20121225,27540,1,100,4,SO50980,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41261,41273,41268
368,20121218,20121230,20121225,19031,1,98,10,SO50981,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41261,41273,41268
370,20121218,20121230,20121225,19073,1,98,10,SO50982,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41261,41273,41268
321,20121218,20121230,20121225,21516,1,98,10,SO50983,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41261,41273,41268
337,20121218,20121230,20121225,19902,1,100,7,SO50984,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41261,41273,41268
381,20121218,20121230,20121225,14481,1,100,1,SO50985,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41261,41273,41268
383,20121218,20121230,20121225,14485,1,100,4,SO50986,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41261,41273,41268
387,20121218,20121230,20121225,14495,1,100,4,SO50987,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41261,41273,41268
362,20121218,20121230,20121225,16164,2,6,9,SO50988,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41261,41273,41268
371,20121218,20121230,20121225,24482,1,6,9,SO50989,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41261,41273,41268
377,20121218,20121230,20121225,24505,1,6,9,SO50990,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41261,41273,41268
377,20121218,20121230,20121225,24585,1,6,9,SO50991,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41261,41273,41268
337,20121218,20121230,20121225,27471,1,6,9,SO50992,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41261,41273,41268
339,20121218,20121230,20121225,27472,1,6,9,SO50993,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41261,41273,41268
333,20121218,20121230,20121225,27485,1,6,9,SO50994,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41261,41273,41268
356,20121217,20121229,20121224,27460,1,100,4,SO50969,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41260,41272,41267
362,20121217,20121229,20121224,27574,2,100,4,SO50970,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41260,41272,41267
337,20121217,20121229,20121224,21545,1,98,10,SO50971,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41260,41272,41267
381,20121217,20121229,20121224,25229,1,6,9,SO50972,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41260,41272,41267
341,20121217,20121229,20121224,27602,1,19,6,SO50973,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41260,41272,41267
381,20121217,20121229,20121224,14470,1,100,4,SO50974,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41260,41272,41267
356,20121217,20121229,20121224,15788,1,6,9,SO50975,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41260,41272,41267
360,20121217,20121229,20121224,15793,1,6,9,SO50976,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41260,41272,41267
356,20121217,20121229,20121224,16157,1,6,9,SO50977,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41260,41272,41267
369,20121217,20121229,20121224,24503,2,6,9,SO50978,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41260,41272,41267
354,20121216,20121228,20121223,27468,1,100,4,SO50955,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41259,41271,41266
354,20121216,20121228,20121223,27554,1,100,4,SO50956,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41259,41271,41266
383,20121216,20121228,20121223,17932,1,100,7,SO50957,1,1,1,1000.4375,1000.4375,0,0,605.6492,605.6492,1000.4375,80.035,25.0109,,,41259,41271,41266
375,20121216,20121228,20121223,16548,1,100,7,SO50958,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41259,41271,41266
379,20121216,20121228,20121223,16560,1,100,7,SO50959,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41259,41271,41266
375,20121216,20121228,20121223,17986,1,100,8,SO50960,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41259,41271,41266
368,20121216,20121228,20121223,16580,1,100,7,SO50961,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,41259,41271,41266
377,20121216,20121228,20121223,16937,1,100,7,SO50962,1,1,1,2181.5625,2181.5625,0,0,1320.6838,1320.6838,2181.5625,174.525,54.5391,,,41259,41271,41266
362,20121216,20121228,20121223,13404,2,98,10,SO50963,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,41259,41271,41266
356,20121216,20121228,20121223,12858,1,100,8,SO50964,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,41259,41271,41266
329,20121216,20121228,20121223,15952,1,100,1,SO50965,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41259,41271,41266
321,20121216,20121228,20121223,15954,1,100,4,SO50966,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41259,41271,41266
321,20121216,20121228,20121223,15965,1,100,4,SO50967,1,1,1,782.99,782.99,0,0,486.7066,486.7066,782.99,62.6392,19.5748,,,41259,41271,41266
